penjualan_item_id,penjualan_id,produk_id,nama_produk_snapshot,harga_satuan_snapshot,jumlah,created_at
PJI000304,PJL000304,PRD016970,Totebag Kanvas,66500,5,2024-03-18 11:29:01
PJI000305,PJL000305,PRD001337,Produk Reseller,642500,1,2024-03-16 18:48:03
PJI000306,PJL000306,PRD004063,Jasa Optimasi Google Business,163500,2,2024-07-10 05:27:59
PJI000307,PJL000307,PRD009061,Paket Hampers,422500,1,2025-05-25 19:34:42
PJI000308,PJL000308,PRD012625,Macrame Wall Hanging,32500,1,2026-01-09 01:35:49
PJI000309,PJL000309,PRD009319,Sayur Hidroponik,63500,3,2025-12-06 23:32:43
PJI000310,PJL000310,PRD017377,Hijab Motif,46500,3,2025-10-09 14:14:58
PJI000311,PJL000311,PRD016351,Peralatan Dapur,384000,1,2024-11-19 12:48:21
PJI000312,PJL000312,PRD012902,Peyek Kacang,55500,5,2024-03-03 22:26:30
PJI000313,PJL000313,PRD014200,Jamur Tiram,29500,6,2024-04-05 03:47:32
PJI000314,PJL000314,PRD014626,Video Promosi,2166000,1,2025-09-06 17:20:48
PJI000315,PJL000315,PRD018908,Video Promosi,490500,3,2024-08-05 22:38:56
PJI000316,PJL000316,PRD019928,Blouse Batik,53000,6,2026-05-01 01:19:25
PJI000317,PJL000317,PRD002216,Krupuk Ikan,160500,2,2026-01-26 08:44:31
PJI000318,PJL000318,PRD012218,Desain Banner Online,1181000,1,2025-12-22 19:39:10
PJI000319,PJL000319,PRD018365,Blouse Batik,174500,4,2024-05-11 23:18:22
PJI000320,PJL000320,PRD009393,Kopi Robusta,77000,5,2024-11-10 01:34:13
PJI000321,PJL000321,PRD013904,Bakpia Mini,149500,4,2024-03-20 05:26:25
PJI000322,PJL000322,PRD008642,Frame Foto Kayu,301000,1,2024-02-08 11:27:19
PJI000323,PJL000323,PRD018244,Laundry Kiloan,1055000,1,2024-02-24 11:08:38
PJI000324,PJL000324,PRD017227,Paket Dokumentasi Produk,968500,1,2024-07-09 23:46:36
PJI000325,PJL000325,PRD018441,Video Promosi,1657500,2,2025-07-21 12:41:20
PJI000326,PJL000326,PRD014285,Abon Sapi,52000,4,2025-02-22 07:35:36
PJI000327,PJL000327,PRD007716,Lip Balm Natural,191000,1,2024-09-11 05:55:17
PJI000328,PJL000328,PRD008709,Paket Sembako,594500,2,2025-03-31 05:31:44
PJI000329,PJL000329,PRD019316,Hair Tonic Herbal,35000,3,2025-02-23 03:46:04
PJI000330,PJL000330,PRD005381,Minyak Kelapa,24000,9,2025-02-19 00:17:28
PJI000331,PJL000331,PRD005086,Bakpia Mini,28000,1,2026-02-19 01:29:21
PJI000332,PJL000332,PRD001491,Serundeng Kelapa,38000,3,2025-05-04 17:52:39
PJI000333,PJL000333,PRD016998,Jasa Admin Marketplace,287500,2,2024-03-04 13:44:15
PJI000334,PJL000334,PRD018332,Gantungan Kunci,544000,2,2026-05-21 18:53:10
PJI000335,PJL000335,PRD014093,Roti Pisang,17000,3,2025-01-07 13:31:16
PJI000336,PJL000336,PRD012004,Tas Rajut,227500,3,2025-01-12 09:52:04
PJI000337,PJL000337,PRD006559,Dompet Kulit,246500,3,2024-10-05 00:43:45
PJI000338,PJL000338,PRD008624,Sepatu Kulit,45500,1,2025-07-08 16:51:01
PJI000339,PJL000339,PRD003604,Kaos Sablon,181000,1,2025-11-07 13:38:24
PJI000340,PJL000340,PRD009356,Kemeja Batik,486000,2,2025-07-23 15:38:04
PJI000341,PJL000341,PRD010522,Beras Organik,248500,3,2025-02-25 13:23:52
PJI000342,PJL000342,PRD000312,Pempek Frozen,22500,11,2026-01-15 11:20:18
PJI000343,PJL000343,PRD015556,Bakpia Mini,59500,1,2025-04-26 23:52:22
PJI000344,PJL000344,PRD013473,Produk Reseller,212000,3,2024-05-09 15:47:00
PJI000345,PJL000345,PRD017836,Lilin Aromaterapi,306000,3,2024-06-16 02:52:18
PJI000346,PJL000346,PRD010675,Tas Rajut,130500,2,2025-12-09 22:18:36
PJI000347,PJL000347,PRD004890,Jasa Cleaning,795000,2,2024-07-30 06:15:44
PJI000348,PJL000348,PRD013618,Frozen Food,80500,3,2025-02-22 02:31:26
PJI000349,PJL000349,PRD004315,Laundry Kiloan,671000,2,2024-11-02 22:36:59
PJI000350,PJL000350,PRD017862,Jasa Optimasi Google Business,1677000,2,2024-10-18 12:14:50
PJI000351,PJL000351,PRD009628,Bumbu Pecel,124000,3,2026-01-30 06:08:04
PJI000352,PJL000352,PRD015961,Tas Ecoprint,274000,3,2024-03-07 03:12:26
PJI000353,PJL000353,PRD019031,Paket Hampers,208000,3,2024-03-24 21:12:37
PJI000354,PJL000354,PRD001481,Kemeja Linen,461000,1,2024-10-26 18:19:24
PJI000355,PJL000355,PRD003349,Souvenir Pernikahan,169000,4,2025-12-01 07:38:34
PJI000356,PJL000356,PRD014382,Kain Tenun,149000,3,2024-05-12 01:01:14
PJI000357,PJL000357,PRD011983,Lip Balm Natural,98000,5,2025-12-27 01:48:42
PJI000358,PJL000358,PRD005948,Krim Tangan Natural,67500,1,2025-02-11 17:36:09
PJI000359,PJL000359,PRD003817,Sambal Bawang,130500,2,2025-02-08 14:34:53
PJI000360,PJL000360,PRD018168,Shampoo Herbal,76000,1,2025-10-21 18:41:15
PJI000361,PJL000361,PRD010786,Miniatur Wayang,220500,1,2025-05-30 05:25:07
PJI000362,PJL000362,PRD010070,Jasa Admin Marketplace,762000,2,2024-02-25 19:52:55
PJI000363,PJL000363,PRD001636,Desain Marketplace,2225000,2,2025-11-17 10:43:54
PJI000364,PJL000364,PRD007900,Lumpia Frozen,59000,1,2024-10-29 18:52:29
PJI000365,PJL000365,PRD017991,Anyaman Bambu,256500,3,2024-05-26 16:38:11
PJI000366,PJL000366,PRD017081,Landing Page UMKM,1920000,1,2025-02-23 16:01:18
PJI000367,PJL000367,PRD005057,Dimsum Ayam,10000,2,2024-12-23 22:54:28
PJI000368,PJL000368,PRD016724,Sirup Jahe,43000,6,2025-07-07 18:28:54
PJI000369,PJL000369,PRD011368,Minuman Kemasan,155500,2,2025-10-14 23:27:22
PJI000370,PJL000370,PRD004196,Desain Label Produk,412500,2,2025-12-02 18:32:09
PJI000371,PJL000371,PRD012444,Pouch Batik,107000,2,2025-09-22 21:13:00
PJI000372,PJL000372,PRD014671,Desain Banner Online,2086000,2,2026-04-17 19:11:06
PJI000373,PJL000373,PRD007886,Hijab Motif,146000,2,2026-01-09 08:00:34
PJI000374,PJL000374,PRD011335,Pempek Frozen,10000,10,2024-07-17 10:39:01
PJI000375,PJL000375,PRD013709,Lulur Tradisional,181000,1,2025-12-24 14:17:41
PJI000376,PJL000376,PRD018160,Rengginang Gurih,105500,1,2025-12-20 01:26:02
PJI000377,PJL000377,PRD007659,Totebag Kanvas,172500,1,2025-05-07 10:17:19
PJI000378,PJL000378,PRD008565,Dompet Kulit,483000,3,2025-04-06 12:49:33
PJI000379,PJL000379,PRD014098,Servis Elektronik,993000,2,2025-02-11 01:49:53
PJI000380,PJL000380,PRD007136,Paket Catering Event,321000,1,2026-02-06 13:11:08
PJI000381,PJL000381,PRD012669,Aneka ATK,498000,4,2026-05-17 04:11:23
PJI000382,PJL000382,PRD013604,Dress Casual,224000,1,2025-04-26 14:57:08
PJI000383,PJL000383,PRD013230,Kemeja Batik,181000,3,2024-09-13 13:02:56
PJI000384,PJL000384,PRD015361,Laundry Kiloan,135500,4,2024-09-30 11:00:15
PJI000385,PJL000385,PRD006547,Konsultasi UMKM,937000,1,2024-09-26 05:11:10
PJI000386,PJL000386,PRD018866,Kursus Privat,518000,1,2024-08-31 06:41:25
PJI000387,PJL000387,PRD004337,Kacang Bawang,57500,7,2025-12-02 15:54:48
PJI000388,PJL000388,PRD004933,Sayur Hidroponik,169000,1,2025-10-22 03:11:23
PJI000389,PJL000389,PRD002262,Snack Mix,135000,3,2025-08-09 18:25:15
PJI000390,PJL000390,PRD003858,Rengginang Gurih,63500,4,2024-09-18 23:02:47
PJI000391,PJL000391,PRD007921,Konsultasi UMKM,800000,2,2025-09-02 00:54:24
PJI000392,PJL000392,PRD010482,Produk Rajut,481000,1,2024-04-30 02:54:39
PJI000393,PJL000393,PRD008476,Totebag Kanvas,555500,1,2024-05-21 09:00:37
PJI000394,PJL000394,PRD015297,Abon Sapi,132500,4,2025-08-04 20:27:45
PJI000395,PJL000395,PRD019692,Peralatan Dapur,641000,3,2024-02-04 18:21:30
PJI000396,PJL000396,PRD016211,Jasa Reparasi Tas,1434000,2,2024-05-22 13:37:01
PJI000397,PJL000397,PRD007865,Keripik Singkong,78000,6,2025-04-19 02:41:36
PJI000398,PJL000398,PRD011132,Hiasan Meja Resin,478000,3,2024-04-03 04:23:49
PJI000399,PJL000399,PRD008659,Produk Reseller,169500,4,2025-03-25 05:54:36
PJI000400,PJL000400,PRD008180,Paket Reels Produk,751500,1,2024-10-23 06:40:52
PJI000401,PJL000401,PRD016524,Servis AC Rumahan,69500,7,2025-09-11 09:52:51
PJI000402,PJL000402,PRD013802,Scarf Motif,185500,3,2024-09-04 18:25:28
PJI000403,PJL000403,PRD011498,Sambal Bawang,52500,3,2026-03-25 10:37:04
PJI000404,PJL000404,PRD007937,Servis AC Rumahan,909000,1,2026-01-26 09:19:49
PJI000405,PJL000405,PRD005207,Bibit Cabai,65000,1,2024-08-24 13:57:09
PJI000406,PJL000406,PRD002406,Kopi Susu Botol,78000,4,2026-03-28 05:12:32
PJI000407,PJL000407,PRD005044,Katalog Interaktif,2173000,2,2025-08-17 09:22:01
PJI000408,PJL000408,PRD015346,Gula Aren,148000,2,2024-09-18 03:21:31
PJI000409,PJL000409,PRD005623,Abon Sapi,96500,1,2025-07-12 04:51:59
PJI000410,PJL000410,PRD007144,Produk Rajut,57000,5,2024-07-25 07:38:14
PJI000411,PJL000411,PRD011277,Landing Page UMKM,408000,1,2024-10-30 07:54:44
PJI000412,PJL000412,PRD004879,Aneka Donat,83500,7,2024-10-19 08:07:09
PJI000413,PJL000413,PRD015737,Hair Tonic Herbal,37500,7,2025-06-15 15:15:33
PJI000414,PJL000414,PRD012400,Sirup Jahe,107000,3,2024-11-20 06:05:23
PJI000415,PJL000415,PRD016984,Bumbu Pecel,50500,6,2025-04-27 13:40:00
PJI000416,PJL000416,PRD018399,Anyaman Bambu,16500,9,2024-11-13 02:05:20
PJI000417,PJL000417,PRD018366,Tas Rajut,41000,7,2024-10-19 00:30:59
PJI000418,PJL000418,PRD008903,Bakpia Mini,74500,7,2024-05-29 23:55:18
PJI000419,PJL000419,PRD008267,Aksesori HP,245500,4,2025-04-11 22:45:16
PJI000420,PJL000420,PRD015389,Aneka Donat,58000,3,2024-02-22 23:13:26
PJI000421,PJL000421,PRD009955,Kerajinan Kayu,121500,3,2025-11-19 02:43:20
PJI000422,PJL000422,PRD019828,Jahe Merah Instan,211000,3,2025-04-08 10:41:25
PJI000423,PJL000423,PRD017061,Minyak Kelapa,122500,4,2025-11-19 06:56:54
PJI000424,PJL000424,PRD001526,Sirup Jahe,18000,4,2024-02-22 23:15:18
PJI000425,PJL000425,PRD003039,Face Mist Mawar,142000,4,2025-12-04 16:17:32
PJI000426,PJL000426,PRD007531,Tempat Tisu Kayu,476500,1,2026-04-06 01:15:40
PJI000427,PJL000427,PRD012374,Madu Hutan,164500,1,2025-04-11 10:18:36
PJI000428,PJL000428,PRD012869,Minyak Rambut,104000,4,2025-01-31 04:34:06
PJI000429,PJL000429,PRD015112,Hampers UMKM,154000,2,2025-09-28 15:22:53
PJI000430,PJL000430,PRD013616,Peyek Kacang,134000,2,2026-04-01 00:42:09
PJI000431,PJL000431,PRD004574,Sirup Jahe,66500,3,2024-05-01 20:43:21
PJI000432,PJL000432,PRD002942,Sirup Jahe,93500,7,2026-05-02 01:01:57
PJI000433,PJL000433,PRD014451,Nasi Box,126000,2,2025-10-16 03:58:49
PJI000434,PJL000434,PRD006428,Kursus Privat,924000,2,2025-11-16 02:28:40
PJI000435,PJL000435,PRD009293,Batik Tulis,328500,2,2026-02-06 11:10:23
PJI000436,PJL000436,PRD015000,Bakpia Mini,101500,4,2024-04-05 23:43:16
PJI000437,PJL000437,PRD012691,Desain Feed,1709500,1,2024-09-09 01:53:48
PJI000438,PJL000438,PRD001884,Jasa Optimasi Google Business,1514000,1,2025-04-02 04:52:25
PJI000439,PJL000439,PRD010868,Body Scrub,180500,3,2026-01-28 09:23:00
PJI000440,PJL000440,PRD012884,Lumpia Frozen,34000,7,2025-03-11 06:18:57
PJI000441,PJL000441,PRD009232,Sirup Jahe,94500,14,2024-09-29 04:32:40
PJI000442,PJL000442,PRD010031,Template Konten,962500,2,2025-06-22 20:39:40
PJI000443,PJL000443,PRD009149,Paket Alat Kebersihan,284500,2,2024-07-29 12:34:46
PJI000444,PJL000444,PRD009547,Jasa Desain Logo,1079500,1,2026-03-20 06:15:39
PJI000445,PJL000445,PRD014896,Paket Sembako,63000,7,2025-05-16 00:54:38
PJI000446,PJL000446,PRD011554,Abon Sapi,61500,25,2024-09-02 05:29:21
PJI000447,PJL000447,PRD003903,Paket Catering Event,911000,1,2024-12-24 03:54:05
PJI000448,PJL000448,PRD019464,Sari Lemon,33500,6,2026-02-15 09:38:36
PJI000449,PJL000449,PRD006421,Gula Aren,197000,3,2024-12-02 22:23:28
PJI000450,PJL000450,PRD002536,Seragam Komunitas,411000,12,2026-05-20 12:22:22
PJI000451,PJL000451,PRD005475,Desain Marketplace,68000,2,2025-08-09 17:10:59
PJI000452,PJL000452,PRD003071,Outer Tenun,302500,3,2025-04-14 02:26:51
PJI000453,PJL000453,PRD007266,Brownies Kukus,15000,11,2025-09-12 03:55:49
PJI000454,PJL000454,PRD010515,Bakpia Mini,16000,2,2025-09-25 18:50:13
PJI000455,PJL000455,PRD006383,Servis Elektronik,763500,2,2025-06-29 16:23:15
PJI000456,PJL000456,PRD018364,Kemeja Batik,291000,2,2025-10-20 19:57:53
PJI000457,PJL000457,PRD019252,Jasa Reparasi Tas,330000,2,2025-09-01 23:52:21
PJI000458,PJL000458,PRD010857,Wedang Uwuh,122500,3,2024-12-30 08:23:05
PJI000459,PJL000459,PRD002395,Sepatu Kulit,303500,3,2024-12-07 10:45:29
PJI000460,PJL000460,PRD012097,Pempek Frozen,41500,1,2024-04-26 03:30:48
PJI000461,PJL000461,PRD013560,Souvenir Pernikahan,381000,3,2024-12-07 07:54:46
PJI000462,PJL000462,PRD019302,Dimsum Ayam,167500,2,2024-04-20 22:16:07
PJI000463,PJL000463,PRD001391,Video Promosi,981500,1,2025-04-02 21:56:57
PJI000464,PJL000464,PRD010189,Miniatur Wayang,348000,3,2025-10-23 19:50:48
PJI000465,PJL000465,PRD007209,Frozen Food,76000,6,2024-08-05 15:26:19
PJI000466,PJL000466,PRD010596,Snack Mix,97000,4,2026-05-02 18:09:32
PJI000467,PJL000467,PRD016131,Sayur Hidroponik,40500,7,2024-09-17 03:39:04
PJI000468,PJL000468,PRD000199,Paket Hampers,297000,3,2024-07-13 14:32:14
PJI000469,PJL000469,PRD000791,Paket Dokumentasi Produk,273500,1,2024-06-05 06:23:16
PJI000470,PJL000470,PRD010345,Body Scrub,127500,2,2024-12-03 13:41:52
PJI000471,PJL000471,PRD003542,Kursus Privat,603000,1,2024-05-18 01:58:54
PJI000472,PJL000472,PRD007398,Kerajinan Kayu,57000,7,2024-07-19 16:12:07
PJI000473,PJL000473,PRD004596,Brownies Kukus,108000,2,2025-11-20 05:32:57
PJI000474,PJL000474,PRD019546,Keripik Singkong,37000,2,2024-07-13 12:29:32
PJI000475,PJL000475,PRD016820,Dimsum Ayam,19000,10,2025-07-09 02:35:16
PJI000476,PJL000476,PRD011499,Kopi Susu Botol,152000,3,2026-04-24 11:17:03
PJI000477,PJL000477,PRD004892,Video Promosi,1640000,2,2024-03-02 03:16:13
PJI000478,PJL000478,PRD013471,Peralatan Dapur,26000,6,2025-02-19 18:19:32
PJI000479,PJL000479,PRD000098,Pouch Batik,490000,4,2025-01-12 23:38:03
PJI000480,PJL000480,PRD003948,Kopi Susu Botol,59500,6,2024-09-16 15:33:02
PJI000481,PJL000481,PRD007181,Kue Kering,106000,1,2024-02-02 07:12:10
PJI000482,PJL000482,PRD004323,Video Promosi,1944000,2,2026-04-03 09:20:03
PJI000483,PJL000483,PRD014858,Teh Herbal,193000,1,2026-01-06 09:05:27
PJI000484,PJL000484,PRD005955,Pempek Frozen,69500,5,2025-05-01 16:12:53
PJI000485,PJL000485,PRD010850,Shampoo Herbal,143000,2,2024-12-13 23:20:38
PJI000486,PJL000486,PRD000412,Paket Foto Produk,341000,2,2025-01-02 13:00:58
PJI000487,PJL000487,PRD007460,Snack Mix,91000,3,2026-04-11 09:01:19
PJI000488,PJL000488,PRD006031,Jasa Kelola Instagram,2238000,1,2025-10-28 21:33:53
PJI000489,PJL000489,PRD005127,Kopi Susu Botol,41000,7,2024-11-03 23:37:39
PJI000490,PJL000490,PRD016515,Krupuk Ikan,18500,18,2024-07-14 12:59:08
PJI000491,PJL000491,PRD002009,Paket Reels Produk,60500,1,2026-02-15 11:34:34
PJI000492,PJL000492,PRD013461,Anyaman Bambu,159500,4,2024-04-02 23:19:04
PJI000493,PJL000493,PRD003241,Bumbu Pecel,120000,3,2024-06-25 08:27:09
PJI000494,PJL000494,PRD015860,Blouse Batik,258500,4,2025-10-30 10:31:00
PJI000495,PJL000495,PRD011178,Lilin Aromaterapi,732500,1,2024-12-14 15:38:09
PJI000496,PJL000496,PRD019163,Sambal Bawang,150000,4,2026-04-23 09:50:31
PJI000497,PJL000497,PRD018700,Sambal Cabai Kering,106500,6,2025-02-07 10:46:00
PJI000498,PJL000498,PRD002337,Hijab Motif,461500,3,2025-08-24 13:43:30
PJI000499,PJL000499,PRD019739,Produk Konsinyasi Lokal,79000,3,2024-08-29 09:58:58
PJI000500,PJL000500,PRD002782,Paket Foto Produk,960500,2,2026-01-25 14:08:30
PJI000501,PJL000501,PRD008606,Aromaterapi,44500,7,2025-08-21 07:08:13
PJI000502,PJL000502,PRD016103,Produk Reseller,905000,1,2026-03-31 05:21:22
PJI000503,PJL000503,PRD017048,Teh Herbal,134500,4,2025-06-04 01:07:11
PJI000504,PJL000504,PRD014088,Paket Reels Produk,593500,1,2025-10-17 03:09:13
PJI000505,PJL000505,PRD002776,Jasa Desain Logo,216500,2,2024-03-05 03:20:01
PJI000506,PJL000506,PRD002894,Lulur Tradisional,89000,7,2024-08-14 20:54:22
PJI000507,PJL000507,PRD003341,Paket Foto Katalog,632500,2,2024-10-08 23:47:34
PJI000508,PJL000508,PRD010571,Jasa Kelola Instagram,202000,4,2026-05-08 19:06:42
PJI000509,PJL000509,PRD010662,Wedang Uwuh,128500,2,2026-03-12 21:33:27
PJI000510,PJL000510,PRD014371,Krupuk Ikan,19000,5,2025-10-19 16:06:26
PJI000511,PJL000511,PRD006485,Paket Foto Produk,868000,2,2025-05-29 13:00:33
PJI000512,PJL000512,PRD006720,Lulur Tradisional,159000,3,2025-07-06 20:35:32
PJI000513,PJL000513,PRD009939,Anyaman Bambu,232500,1,2024-04-07 17:26:13
PJI000514,PJL000514,PRD011346,Jasa Cleaning,262000,2,2024-07-25 05:45:19
PJI000515,PJL000515,PRD013909,Kacang Bawang,65000,3,2026-04-23 22:19:07
PJI000516,PJL000516,PRD011146,Snack Mix,114500,1,2025-08-15 09:38:48
PJI000517,PJL000517,PRD015190,Kemeja Batik,286000,1,2024-05-21 08:10:23
PJI000518,PJL000518,PRD000189,Pupuk Organik,17000,8,2025-04-06 15:06:05
PJI000519,PJL000519,PRD014600,Susu Kambing Bubuk,52500,7,2024-02-21 04:52:27
PJI000520,PJL000520,PRD003353,Sandal Kulit,131000,2,2025-03-23 20:15:00
PJI000521,PJL000521,PRD001763,Aplikasi Kasir Sederhana,2189500,1,2025-04-07 04:08:39
PJI000522,PJL000522,PRD008138,Paket Dokumentasi Produk,453500,4,2024-03-21 02:28:41
PJI000523,PJL000523,PRD012978,Kemeja Linen,352000,4,2024-05-11 22:22:56
PJI000524,PJL000524,PRD000486,Kacang Bawang,83000,5,2024-12-01 23:42:20
PJI000525,PJL000525,PRD014695,Tas Ecoprint,200500,4,2025-08-27 15:59:23
PJI000526,PJL000526,PRD002360,Paket Snack Kantor,71000,1,2024-06-09 07:13:13
PJI000527,PJL000527,PRD001475,Sambal Bawang,85000,3,2025-08-09 08:53:26
PJI000528,PJL000528,PRD000883,Scarf Motif,161500,3,2024-05-16 04:55:43
PJI000529,PJL000529,PRD005345,Sirup Jahe,116500,3,2025-01-06 18:58:43
PJI000530,PJL000530,PRD011334,Snack Mix,104000,3,2025-02-01 17:18:17
PJI000531,PJL000531,PRD010610,Hiasan Meja Resin,187000,2,2025-06-25 19:43:15
PJI000532,PJL000532,PRD000775,Jasa Admin Marketplace,789500,2,2025-12-17 04:18:49
PJI000533,PJL000533,PRD010035,Face Mist Mawar,137000,1,2026-03-16 14:27:30
PJI000534,PJL000534,PRD014699,Hampers UMKM,126500,2,2025-10-22 07:26:32
PJI000535,PJL000535,PRD005184,Krupuk Ikan,117000,2,2024-03-30 19:09:43
PJI000536,PJL000536,PRD018478,Jasa Cleaning,246500,1,2024-11-04 17:13:55
PJI000537,PJL000537,PRD012510,Kacang Bawang,115500,3,2025-07-08 02:01:48
PJI000538,PJL000538,PRD001463,Nasi Box,74000,4,2024-04-01 23:27:20
PJI000539,PJL000539,PRD006142,Kursus Privat,50000,2,2025-12-31 02:40:06
PJI000540,PJL000540,PRD012498,Sirup Jahe,147500,1,2024-11-28 13:03:35
PJI000541,PJL000541,PRD008736,Kue Kering,126500,3,2025-07-02 05:40:20
PJI000542,PJL000542,PRD015191,Dress Casual,172500,3,2025-08-01 13:34:37
PJI000543,PJL000543,PRD004522,Shampoo Herbal,86000,2,2024-04-21 12:57:07
PJI000544,PJL000544,PRD001888,Abon Sapi,160500,1,2024-01-30 16:00:50
PJI000545,PJL000545,PRD013190,Kemeja Linen,363000,1,2026-02-15 04:43:57
PJI000546,PJL000546,PRD001383,Sayur Hidroponik,47000,3,2024-11-17 16:34:57
PJI000547,PJL000547,PRD000501,Template Invoice Digital,264500,3,2024-03-26 00:47:52
PJI000548,PJL000548,PRD019121,Template Invoice Digital,1331500,1,2025-08-19 14:58:59
PJI000549,PJL000549,PRD019328,Sabun Herbal,20000,5,2024-07-19 02:53:10
PJI000550,PJL000550,PRD018554,Jasa Kelola Instagram,1125500,2,2024-02-02 09:23:43
PJI000551,PJL000551,PRD006370,Frame Foto Kayu,472500,4,2025-02-06 06:54:50
PJI000552,PJL000552,PRD005393,Bakpia Mini,16500,9,2024-07-21 23:51:27
PJI000553,PJL000553,PRD011237,Hair Tonic Herbal,54000,6,2025-08-12 04:58:02
PJI000554,PJL000554,PRD016717,Lilin Aromaterapi,622000,2,2025-01-31 06:06:47
PJI000555,PJL000555,PRD012898,Katalog Interaktif,2514500,2,2024-12-30 20:27:00
PJI000556,PJL000556,PRD019267,Brownies Kukus,19000,6,2024-10-07 06:09:22
PJI000557,PJL000557,PRD003628,Bakpia Mini,123000,1,2026-05-29 09:12:28
PJI000558,PJL000558,PRD019081,Paket Catering Event,522000,2,2025-09-18 13:01:32
PJI000559,PJL000559,PRD013118,Serundeng Kelapa,24000,11,2024-05-07 19:46:56
PJI000560,PJL000560,PRD006133,Kacang Bawang,69000,3,2024-08-18 15:54:55
PJI000561,PJL000561,PRD014768,Vas Anyaman,155500,3,2026-01-07 21:57:10
PJI000562,PJL000562,PRD009076,Pempek Frozen,123000,4,2024-10-01 01:34:03
PJI000563,PJL000563,PRD011193,Bakpia Mini,14000,4,2025-08-20 09:03:07
PJI000564,PJL000564,PRD001441,Servis AC Rumahan,1020500,1,2024-12-09 07:53:47
PJI000565,PJL000565,PRD017084,Katalog Interaktif,244000,4,2025-10-20 04:34:20
PJI000566,PJL000566,PRD001980,Wedang Uwuh,59500,4,2026-03-11 01:00:26
PJI000567,PJL000567,PRD019039,Paket Reels Produk,2043000,2,2026-04-02 05:39:38
PJI000568,PJL000568,PRD012082,Tas Rajut,391500,4,2025-10-28 15:41:47
PJI000569,PJL000569,PRD005550,Jasa Kelola Instagram,218500,2,2025-06-01 23:26:34
PJI000570,PJL000570,PRD006834,Paket Dokumentasi Produk,517500,1,2026-01-13 22:49:11
PJI000571,PJL000571,PRD016601,Desain Marketplace,302500,1,2025-04-04 05:19:40
PJI000572,PJL000572,PRD011251,Minuman Kemasan,404500,3,2024-11-12 22:52:33
PJI000573,PJL000573,PRD001027,Nasi Box,21000,1,2024-02-24 02:38:53
PJI000574,PJL000574,PRD012325,Jasa Cleaning,891000,1,2024-04-03 16:04:34
PJI000575,PJL000575,PRD006685,Tas Rajut,273000,2,2025-05-15 19:57:10
PJI000576,PJL000576,PRD004467,Aplikasi Kasir Sederhana,1291000,1,2024-03-01 09:13:10
PJI000577,PJL000577,PRD013259,Madu Hutan,17000,6,2024-05-30 12:12:33
PJI000578,PJL000578,PRD013042,Tempat Tisu Kayu,445000,3,2024-07-11 10:58:49
PJI000579,PJL000579,PRD014941,Bibit Cabai,20000,4,2025-01-17 21:50:26
PJI000580,PJL000580,PRD018310,Krim Tangan Natural,39000,6,2024-06-11 09:17:13
PJI000581,PJL000581,PRD008778,Minyak Kelapa,71500,1,2024-08-18 12:10:37
PJI000582,PJL000582,PRD000045,Paket Foto Katalog,1456500,2,2025-08-06 03:35:41
PJI000583,PJL000583,PRD007723,Kue Kering,18000,8,2024-04-07 13:34:10
PJI000584,PJL000584,PRD006872,Nasi Box,104500,4,2026-05-31 19:25:12
PJI000585,PJL000585,PRD002830,Katalog Interaktif,1878500,2,2025-10-25 17:05:47
PJI000586,PJL000586,PRD017824,Jasa Cleaning,527000,2,2025-05-06 06:42:52
PJI000587,PJL000587,PRD019154,Desain Banner Online,1326500,2,2025-02-03 15:18:36
PJI000588,PJL000588,PRD011101,Masker Wajah,42000,5,2024-11-03 04:35:59
PJI000589,PJL000589,PRD006147,Konsultasi Pembukuan,150500,2,2025-06-15 13:33:34
PJI000590,PJL000590,PRD010822,Jasa Reparasi Tas,1134500,1,2026-04-03 13:32:53
PJI000591,PJL000591,PRD014136,Jamur Tiram,40000,5,2024-12-07 22:10:03
PJI000592,PJL000592,PRD006258,Dekorasi Rumah,11500,12,2024-12-12 10:24:16
PJI000593,PJL000593,PRD019483,Sandal Kulit,65500,1,2026-04-19 00:02:53
PJI000594,PJL000594,PRD019613,Sepatu Kulit,334000,1,2024-03-10 17:36:10
PJI000595,PJL000595,PRD005535,Nasi Box,100000,2,2025-01-18 12:37:08
PJI000596,PJL000596,PRD002578,Kopi Robusta,81500,4,2025-05-07 07:40:28
PJI000597,PJL000597,PRD006228,Sari Lemon,141000,3,2025-08-24 23:48:19
PJI000598,PJL000598,PRD017241,Bumbu Pecel,39000,7,2026-02-22 06:33:05
PJI000599,PJL000599,PRD017291,Dekorasi Rumah,407000,1,2025-04-03 12:58:34
PJI000600,PJL000600,PRD015417,Kursus Privat,1133000,1,2026-05-17 11:05:10
PJI000601,PJL000601,PRD016880,Hiasan Meja Resin,325000,2,2024-02-19 18:23:42
PJI000602,PJL000602,PRD005102,Vas Anyaman,510000,1,2026-04-28 19:00:09
PJI000603,PJL000603,PRD014305,Tempat Tisu Kayu,68500,5,2025-12-14 16:04:16
PJI000604,PJL000604,PRD011410,Kain Tenun,354000,1,2024-06-22 06:04:16
PJI000605,PJL000605,PRD013204,Aksesori HP,76500,7,2025-10-02 11:30:46
PJI000606,PJL000606,PRD008015,Kotak Hampers,436500,2,2026-03-28 15:29:59
PJI000607,PJL000607,PRD007738,Paket Snack Kantor,341000,3,2024-02-27 22:11:04
