umkm_id,status_perkembangan_id,laba_harian,jumlah_produk,created_at
UMK000477,STABIL,363000,7,2026-05-29 01:20:00
UMK000478,STABIL,992000,1,2026-05-29 01:15:00
UMK000479,STABIL,191000,3,2026-05-29 08:07:00
UMK000480,STABIL,147000,4,2026-05-29 08:08:00
UMK000481,STABIL,228000,7,2026-05-29 06:10:00
UMK000482,STABIL,416000,3,2026-05-29 07:57:00
UMK000483,STABIL,1062000,6,2026-05-29 08:13:00
UMK000484,STABIL,305000,5,2026-05-29 02:09:00
UMK000485,BERISIKO,26261,3,2026-05-29 09:06:00
UMK000486,STABIL,339000,3,2026-05-29 03:39:00
UMK000487,STABIL,557000,6,2026-05-29 01:34:00
UMK000488,STABIL,155000,2,2026-05-29 07:31:00
UMK000489,STABIL,361000,6,2026-05-29 03:49:00
UMK000490,EKSPANSI,421000,6,2026-05-29 03:15:00
UMK000491,STABIL,191000,2,2026-05-29 03:06:00
UMK000492,NAIK,402000,2,2026-05-29 04:36:00
UMK000493,STABIL,370000,2,2026-05-29 07:18:00
UMK000494,STABIL,108000,6,2026-05-29 05:34:00
UMK000495,STABIL,222000,3,2026-05-29 08:30:00
UMK000496,EKSPANSI,605000,4,2026-05-29 05:49:00
UMK000497,STABIL,278000,5,2026-05-29 08:05:00
UMK000498,STABIL,751000,3,2026-05-29 06:36:00
UMK000499,STABIL,113000,4,2026-05-29 08:40:00
UMK000500,STABIL,255000,5,2026-05-29 05:43:00
UMK000501,STABIL,278000,5,2026-05-29 04:55:00
UMK000502,STABIL,268000,6,2026-05-29 03:10:00
UMK000503,STABIL,291000,3,2026-05-29 02:00:00
UMK000504,STABIL,241000,6,2026-05-29 09:04:00
UMK000505,STABIL,841000,3,2026-05-29 07:41:00
UMK000506,STABIL,232000,2,2026-05-29 08:27:00
UMK000507,STABIL,1036000,3,2026-05-29 09:06:00
UMK000508,STABIL,252000,2,2026-05-29 09:56:00
UMK000509,NAIK,1478000,2,2026-05-29 06:50:00
UMK000510,STABIL,223000,4,2026-05-29 04:38:00
UMK000511,STABIL,295000,7,2026-05-29 08:42:00
UMK000512,STABIL,187000,4,2026-05-29 08:44:00
UMK000513,STABIL,396000,6,2026-05-29 05:15:00
UMK000514,STABIL,464000,7,2026-05-29 04:24:00
UMK000515,STABIL,83000,6,2026-05-29 07:06:00
UMK000516,STABIL,59000,2,2026-05-29 01:52:00
UMK000517,STABIL,369000,3,2026-05-29 08:57:00
UMK000518,STABIL,254000,2,2026-05-29 01:13:00
UMK000519,BERISIKO,16028,6,2026-05-29 06:13:00
UMK000520,STABIL,167000,2,2026-05-29 09:20:00
UMK000521,STABIL,209000,5,2026-05-29 09:30:00
UMK000522,STABIL,261000,2,2026-05-29 07:02:00
UMK000523,STABIL,165000,6,2026-05-29 01:21:00
UMK000524,EKSPANSI,765000,4,2026-05-29 09:01:00
UMK000525,STABIL,245000,2,2026-05-29 05:40:00
UMK000526,STABIL,341000,5,2026-05-29 01:06:00
UMK000527,NAIK,345000,2,2026-05-29 03:15:00
UMK000528,STABIL,324000,3,2026-05-29 05:17:00
UMK000529,NAIK,854000,6,2026-05-29 07:12:00
UMK000530,STABIL,184000,7,2026-05-29 05:19:00
UMK000531,STABIL,920000,4,2026-05-29 02:11:00
UMK000532,STABIL,249000,1,2026-05-29 07:07:00
UMK000533,STABIL,148000,5,2026-05-29 01:33:00
UMK000534,STABIL,1341000,7,2026-05-29 07:05:00
UMK000535,STABIL,285000,5,2026-05-29 02:16:00
UMK000536,STABIL,621000,2,2026-05-29 09:30:00
UMK000537,STABIL,242000,5,2026-05-29 06:24:00
UMK000538,NAIK,475000,5,2026-05-29 06:52:00
UMK000539,STABIL,445000,5,2026-05-29 07:40:00
UMK000540,STABIL,214000,3,2026-05-29 06:20:00
UMK000541,STABIL,181000,3,2026-05-29 03:35:00
UMK000542,NAIK,110000,6,2026-05-29 05:48:00
UMK000543,NAIK,174000,2,2026-05-29 07:10:00
UMK000544,STABIL,255000,2,2026-05-29 06:02:00
UMK000545,STABIL,437000,3,2026-05-29 01:35:00
UMK000546,STABIL,2161000,2,2026-05-29 08:42:00
UMK000547,STABIL,67000,5,2026-05-29 01:32:00
UMK000548,STABIL,120000,4,2026-05-29 03:01:00
UMK000549,NAIK,366000,6,2026-05-29 09:19:00
UMK000550,STABIL,300000,2,2026-05-29 09:35:00
UMK000551,TURUN,170000,6,2026-05-29 04:59:00
UMK000552,STABIL,329000,6,2026-05-29 01:36:00
UMK000553,STABIL,231000,4,2026-05-29 10:00:00
UMK000554,STABIL,327000,2,2026-05-29 05:50:00
UMK000555,NAIK,553000,4,2026-05-29 06:40:00
UMK000556,STABIL,189000,6,2026-05-29 03:56:00
UMK000557,STABIL,118000,5,2026-05-29 04:27:00
UMK000558,NAIK,194000,5,2026-05-29 06:16:00
UMK000559,NAIK,345000,3,2026-05-29 02:39:00
UMK000560,STABIL,309000,4,2026-05-29 03:33:00
UMK000561,STABIL,142000,3,2026-05-29 01:59:00
UMK000562,STABIL,384000,4,2026-05-29 01:30:00
UMK000563,STABIL,291000,2,2026-05-29 01:39:00
UMK000564,STABIL,1071000,2,2026-05-29 05:28:00
UMK000565,NAIK,897000,1,2026-05-29 05:45:00
UMK000566,STABIL,463000,5,2026-05-29 09:12:00
UMK000567,STABIL,221000,4,2026-05-29 08:41:00
UMK000568,STABIL,355000,4,2026-05-29 03:19:00
UMK000569,STABIL,436000,4,2026-05-29 08:21:00
UMK000570,STABIL,262000,4,2026-05-29 07:07:00
UMK000571,STABIL,241000,4,2026-05-29 06:30:00
UMK000572,STABIL,303000,5,2026-05-29 06:22:00
UMK000573,NAIK,305000,4,2026-05-29 07:10:00
UMK000574,STABIL,139000,2,2026-05-29 06:27:00
UMK000575,STABIL,219000,4,2026-05-29 07:11:00
UMK000576,STABIL,324000,3,2026-05-29 03:26:00
UMK000577,STABIL,701000,6,2026-05-29 06:21:00
UMK000578,STABIL,365000,3,2026-05-29 07:35:00
UMK000579,STABIL,92000,3,2026-05-29 06:14:00
UMK000580,STABIL,1326000,3,2026-05-29 08:57:00
UMK000581,STABIL,321000,5,2026-05-29 07:35:00
UMK000582,BERISIKO,104799,4,2026-05-29 02:39:00
UMK000583,STABIL,389000,6,2026-05-29 05:03:00
UMK000584,NAIK,359000,4,2026-05-29 05:55:00
UMK000585,NAIK,305000,6,2026-05-29 07:47:00
UMK000586,STABIL,466000,3,2026-05-29 04:55:00
UMK000587,STABIL,199000,6,2026-05-29 04:35:00
UMK000588,STABIL,207000,4,2026-05-29 01:26:00
UMK000589,NAIK,714000,2,2026-05-29 07:04:00
UMK000590,STABIL,366000,5,2026-05-29 06:17:00
UMK000591,STABIL,324000,4,2026-05-29 05:06:00
UMK000592,STABIL,440000,3,2026-05-29 05:08:00
UMK000593,EKSPANSI,134000,6,2026-05-29 05:30:00
UMK000594,STABIL,158000,7,2026-05-29 06:21:00
UMK000595,STABIL,865000,1,2026-05-29 04:50:00
UMK000596,STABIL,256000,2,2026-05-29 04:21:00
UMK000597,STABIL,180000,6,2026-05-29 09:00:00
UMK000598,STABIL,284000,2,2026-05-29 05:03:00
UMK000599,STABIL,321000,2,2026-05-29 01:18:00
UMK000600,NAIK,86000,3,2026-05-29 02:08:00
UMK000601,STABIL,207000,4,2026-05-29 09:51:00
UMK000602,STABIL,177000,4,2026-05-29 09:41:00
UMK000603,STABIL,71000,5,2026-05-29 02:37:00
UMK000604,STABIL,127000,2,2026-05-29 02:37:00
UMK000605,STABIL,184000,5,2026-05-29 08:36:00
UMK000606,STABIL,1325000,6,2026-05-29 01:49:00
UMK000607,STABIL,759000,5,2026-05-29 04:47:00
UMK000608,STABIL,153000,3,2026-05-29 07:07:00
UMK000609,STABIL,714000,7,2026-05-29 01:23:00
UMK000610,NAIK,334000,2,2026-05-29 06:04:00
UMK000611,STABIL,670000,6,2026-05-29 01:54:00
UMK000612,STABIL,152000,3,2026-05-29 03:48:00
UMK000613,STABIL,154000,3,2026-05-29 09:38:00
UMK000614,STABIL,999000,4,2026-05-29 03:34:00
UMK000615,STABIL,274000,6,2026-05-29 03:59:00
UMK000616,EKSPANSI,1043000,4,2026-05-29 09:18:00
UMK000617,STABIL,949000,4,2026-05-29 04:09:00
UMK000618,STABIL,333000,4,2026-05-29 06:18:00
UMK000619,STABIL,152000,4,2026-05-29 02:17:00
UMK000620,STABIL,199000,3,2026-05-29 03:48:00
UMK000621,STABIL,174000,3,2026-05-29 03:19:00
UMK000622,STABIL,365000,4,2026-05-29 02:53:00
UMK000623,STABIL,349000,5,2026-05-29 05:24:00
UMK000624,STABIL,278000,7,2026-05-29 02:40:00
UMK000625,STABIL,219000,5,2026-05-29 04:50:00
UMK000626,STABIL,73000,6,2026-05-29 05:12:00
UMK000627,STABIL,400000,5,2026-05-29 09:10:00
UMK000628,TURUN,139000,3,2026-05-29 01:51:00
UMK000629,STABIL,813000,1,2026-05-29 03:09:00
UMK000630,STABIL,436000,2,2026-05-29 03:59:00
UMK000631,NAIK,839000,2,2026-05-29 02:50:00
UMK000632,NAIK,475000,6,2026-05-29 09:55:00
UMK000633,NAIK,224000,2,2026-05-29 03:47:00
UMK000634,STABIL,1213000,6,2026-05-29 09:21:00
UMK000635,STABIL,192000,4,2026-05-29 08:27:00
UMK000636,STABIL,117000,2,2026-05-29 04:38:00
UMK000637,STABIL,351000,4,2026-05-29 07:44:00
UMK000638,STABIL,52000,3,2026-05-29 04:29:00
UMK000639,STABIL,462000,5,2026-05-29 06:39:00
UMK000640,NAIK,285000,3,2026-05-29 05:34:00
UMK000641,STABIL,863000,3,2026-05-29 08:04:00
UMK000642,STABIL,2068000,4,2026-05-29 05:58:00
UMK000643,NAIK,165000,3,2026-05-29 06:31:00
UMK000644,STABIL,552000,7,2026-05-29 08:53:00
UMK000645,NAIK,330000,5,2026-05-29 03:20:00
UMK000646,STABIL,1000000,4,2026-05-29 03:15:00
UMK000647,STABIL,882000,3,2026-05-29 03:26:00
UMK000648,NAIK,371000,5,2026-05-29 07:22:00
UMK000649,NAIK,1887000,3,2026-05-29 03:15:00
UMK000650,NAIK,818000,7,2026-05-29 03:13:00
UMK000651,STABIL,1727000,7,2026-05-29 04:47:00
UMK000652,STABIL,1492000,6,2026-05-29 04:58:00
UMK000653,STABIL,142000,4,2026-05-29 04:30:00
UMK000654,STABIL,276000,3,2026-05-29 09:57:00
UMK000655,STABIL,517000,4,2026-05-29 08:02:00
UMK000656,STABIL,245000,4,2026-05-29 09:44:00
UMK000657,STABIL,190000,7,2026-05-29 01:45:00
UMK000658,STABIL,148000,3,2026-05-29 06:02:00
UMK000659,STABIL,641000,4,2026-05-29 07:57:00
UMK000660,STABIL,62000,4,2026-05-29 07:54:00
UMK000661,STABIL,198000,3,2026-05-29 02:55:00
UMK000662,STABIL,69000,5,2026-05-29 05:25:00
UMK000663,STABIL,1180000,2,2026-05-29 06:42:00
UMK000664,STABIL,290000,5,2026-05-29 09:53:00
UMK000665,STABIL,828000,7,2026-05-29 04:32:00
UMK000666,STABIL,258000,3,2026-05-29 04:11:00
UMK000667,STABIL,207000,3,2026-05-29 03:30:00
UMK000668,STABIL,619000,2,2026-05-29 02:10:00
UMK000669,STABIL,176000,5,2026-05-29 08:52:00
UMK000670,NAIK,2393000,3,2026-05-29 01:27:00
UMK000671,STABIL,48000,6,2026-05-29 09:11:00
UMK000672,STABIL,220000,4,2026-05-29 06:37:00
UMK000673,STABIL,151000,2,2026-05-29 02:14:00
UMK000674,STABIL,317000,6,2026-05-29 07:04:00
UMK000675,STABIL,167000,4,2026-05-29 04:05:00
UMK000676,NAIK,103000,2,2026-05-29 04:09:00
UMK000677,STABIL,912000,3,2026-05-29 01:13:00
UMK000678,STABIL,366000,3,2026-05-29 02:12:00
UMK000679,STABIL,46829,6,2026-05-29 03:27:00
UMK000680,STABIL,159000,5,2026-05-29 03:35:00
UMK000681,STABIL,279000,2,2026-05-29 03:13:00
UMK000682,NAIK,783000,6,2026-05-29 07:31:00
UMK000683,STABIL,219000,6,2026-05-29 09:10:00
UMK000684,NAIK,335000,6,2026-05-29 02:38:00
UMK000685,STABIL,926000,3,2026-05-29 09:35:00
UMK000686,STABIL,185000,3,2026-05-29 02:06:00
UMK000687,STABIL,434000,7,2026-05-29 01:26:00
UMK000688,STABIL,76000,7,2026-05-29 09:56:00
UMK000689,NAIK,274000,5,2026-05-29 06:17:00
UMK000690,STABIL,88000,6,2026-05-29 07:43:00
UMK000691,NAIK,382000,5,2026-05-29 03:19:00
UMK000692,BERISIKO,16809,4,2026-05-29 05:58:00
UMK000693,NAIK,194000,6,2026-05-29 09:59:00
UMK000694,STABIL,169000,4,2026-05-29 09:37:00
UMK000695,STABIL,357000,1,2026-05-29 02:13:00
UMK000696,STABIL,992000,6,2026-05-29 08:21:00
UMK000697,STABIL,104000,4,2026-05-29 04:49:00
UMK000698,STABIL,197000,7,2026-05-29 02:57:00
UMK000699,STABIL,542000,4,2026-05-29 03:21:00
UMK000700,STABIL,320000,3,2026-05-29 02:54:00
UMK000701,STABIL,317000,4,2026-05-29 01:02:00
UMK000702,STABIL,214000,4,2026-05-29 09:58:00
UMK000703,STABIL,89000,4,2026-05-29 02:33:00
UMK000704,STABIL,448000,3,2026-05-29 02:57:00
UMK000705,NAIK,1280000,4,2026-05-29 05:42:00
UMK000706,TURUN,60000,4,2026-05-29 06:24:00
UMK000707,STABIL,480000,1,2026-05-29 07:42:00
UMK000708,STABIL,289000,6,2026-05-29 03:06:00
UMK000709,NAIK,412000,1,2026-05-29 02:05:00
UMK000710,STABIL,522000,1,2026-05-29 05:16:00
UMK000711,STABIL,326000,6,2026-05-29 04:41:00
UMK000712,NAIK,253000,2,2026-05-29 09:55:00
UMK000713,STABIL,144000,1,2026-05-29 01:08:00
UMK000714,STABIL,366000,6,2026-05-29 01:26:00
UMK000715,EKSPANSI,396000,4,2026-05-29 07:58:00
UMK000716,NAIK,827000,4,2026-05-29 07:01:00
UMK000717,STABIL,237000,5,2026-05-29 08:16:00
UMK000718,STABIL,66000,3,2026-05-29 09:20:00
UMK000719,STABIL,516000,3,2026-05-29 03:36:00
UMK000720,STABIL,469000,5,2026-05-29 06:59:00
UMK000721,STABIL,231000,3,2026-05-29 08:25:00
UMK000722,NAIK,239000,7,2026-05-29 01:53:00
UMK000723,STABIL,1221000,4,2026-05-29 07:31:00
UMK000724,STABIL,133000,4,2026-05-29 07:26:00
UMK000725,NAIK,531000,2,2026-05-29 07:17:00
UMK000726,STABIL,802000,5,2026-05-29 08:05:00
UMK000727,STABIL,963000,4,2026-05-29 02:11:00
UMK000728,STABIL,550000,4,2026-05-29 04:21:00
UMK000729,STABIL,162000,4,2026-05-29 02:31:00
UMK000730,EKSPANSI,434000,4,2026-05-29 07:34:00
UMK000731,STABIL,524000,5,2026-05-29 03:00:00
UMK000732,STABIL,292000,4,2026-05-29 01:29:00
UMK000733,STABIL,2190000,5,2026-05-29 06:07:00
UMK000734,NAIK,664000,3,2026-05-29 01:56:00
UMK000735,STABIL,588000,4,2026-05-29 01:35:00
UMK000736,NAIK,725000,5,2026-05-29 07:05:00
UMK000737,STABIL,220000,3,2026-05-29 04:09:00
UMK000738,STABIL,171000,5,2026-05-29 09:01:00
UMK000739,STABIL,1217000,6,2026-05-29 06:28:00
UMK000740,STABIL,711000,3,2026-05-29 01:54:00
UMK000741,STABIL,108000,4,2026-05-29 04:49:00
UMK000742,STABIL,71000,6,2026-05-29 07:08:00
UMK000743,STABIL,352000,2,2026-05-29 07:20:00
UMK000744,STABIL,786000,5,2026-05-29 04:19:00
UMK000745,STABIL,149000,6,2026-05-29 04:15:00
UMK000746,STABIL,686000,3,2026-05-29 07:51:00
UMK000747,NAIK,368000,4,2026-05-29 04:56:00
UMK000748,STABIL,312000,4,2026-05-29 07:25:00
UMK000749,STABIL,248000,4,2026-05-29 07:56:00
UMK000750,STABIL,128000,7,2026-05-29 07:17:00
UMK000751,STABIL,1028000,6,2026-05-29 06:34:00
UMK000752,STABIL,1071000,2,2026-05-29 06:04:00
UMK000753,STABIL,484000,4,2026-05-29 08:54:00
UMK000754,STABIL,467000,7,2026-05-29 09:30:00
UMK000755,STABIL,80000,3,2026-05-29 05:32:00
UMK000756,STABIL,81000,4,2026-05-29 05:25:00
UMK000757,STABIL,339000,6,2026-05-29 04:05:00
UMK000758,STABIL,148000,3,2026-05-29 02:40:00
UMK000759,NAIK,221000,6,2026-05-29 02:11:00
UMK000760,EKSPANSI,995000,4,2026-05-29 03:58:00
UMK000761,STABIL,459000,5,2026-05-29 04:53:00
UMK000762,STABIL,209000,5,2026-05-29 04:50:00
UMK000763,STABIL,118000,3,2026-05-29 08:18:00
UMK000764,STABIL,445000,5,2026-05-29 05:26:00
UMK000765,STABIL,51000,7,2026-05-29 03:27:00
UMK000766,STABIL,376000,6,2026-05-29 02:37:00
UMK000767,STABIL,281000,4,2026-05-29 06:00:00
UMK000768,STABIL,1255000,4,2026-05-29 03:53:00
UMK000769,STABIL,253000,4,2026-05-29 02:15:00
UMK000770,NAIK,385000,3,2026-05-29 05:09:00
UMK000771,STABIL,116000,3,2026-05-29 08:22:00
UMK000772,STABIL,512000,4,2026-05-29 04:53:00
UMK000773,STABIL,108000,4,2026-05-29 01:58:00
UMK000774,STABIL,188000,6,2026-05-29 08:54:00
UMK000775,STABIL,166000,5,2026-05-29 07:31:00
UMK000776,BERISIKO,27911,6,2026-05-29 04:42:00
UMK000777,STABIL,1646000,6,2026-05-29 03:00:00
UMK000778,STABIL,134000,5,2026-05-29 01:11:00
UMK000779,STABIL,639000,3,2026-05-29 07:41:00
UMK000780,STABIL,453000,7,2026-05-29 02:35:00
UMK000781,EKSPANSI,119000,6,2026-05-29 06:14:00
UMK000782,STABIL,399000,1,2026-05-29 08:47:00
UMK000783,STABIL,465000,1,2026-05-29 04:30:00
UMK000784,STABIL,325000,4,2026-05-29 03:10:00
UMK000785,STABIL,299000,6,2026-05-29 04:32:00
UMK000786,NAIK,158000,5,2026-05-29 02:40:00
UMK000787,NAIK,627000,2,2026-05-29 06:28:00
UMK000788,STABIL,404000,6,2026-05-29 05:43:00
UMK000789,STABIL,113000,4,2026-05-29 04:23:00
UMK000790,STABIL,599000,3,2026-05-29 01:26:00
UMK000791,STABIL,2242000,2,2026-05-29 07:24:00
UMK000792,STABIL,82000,4,2026-05-29 02:54:00
UMK000793,STABIL,201000,7,2026-05-29 08:02:00
UMK000794,STABIL,173000,6,2026-05-29 05:39:00
UMK000795,STABIL,98000,2,2026-05-29 05:21:00
UMK000796,NAIK,133000,6,2026-05-29 07:07:00
UMK000797,NAIK,493000,4,2026-05-29 04:24:00
UMK000798,STABIL,906000,5,2026-05-29 07:24:00
UMK000799,NAIK,430000,5,2026-05-29 08:43:00
UMK000800,NAIK,361000,4,2026-05-29 09:49:00
UMK000801,STABIL,201000,2,2026-05-29 03:25:00
UMK000802,STABIL,523000,2,2026-05-29 06:54:00
UMK000803,NAIK,918000,2,2026-05-29 02:34:00
UMK000804,STABIL,156000,6,2026-05-29 01:09:00
UMK000805,STABIL,532000,3,2026-05-29 08:54:00
UMK000806,STABIL,530000,3,2026-05-29 08:55:00
UMK000807,STABIL,175000,2,2026-05-29 03:19:00
UMK000808,STABIL,373000,3,2026-05-29 01:59:00
UMK000809,EKSPANSI,322000,4,2026-05-29 08:30:00
UMK000810,STABIL,356000,5,2026-05-29 02:28:00
UMK000811,NAIK,585000,5,2026-05-29 06:32:00
UMK000812,STABIL,57000,5,2026-05-29 09:59:00
UMK000813,STABIL,414000,3,2026-05-29 06:35:00
UMK000814,STABIL,169000,2,2026-05-29 07:48:00
UMK000815,STABIL,292000,4,2026-05-29 07:50:00
UMK000816,NAIK,212000,4,2026-05-29 03:39:00
UMK000817,STABIL,188000,3,2026-05-29 08:20:00
UMK000818,STABIL,70000,6,2026-05-29 09:51:00
UMK000819,STABIL,95000,7,2026-05-29 01:50:00
UMK000820,STABIL,82000,5,2026-05-29 02:53:00
UMK000821,STABIL,431000,2,2026-05-29 06:44:00
UMK000822,STABIL,519000,5,2026-05-29 07:05:00
UMK000823,STABIL,356000,3,2026-05-29 01:15:00
UMK000824,STABIL,1191000,5,2026-05-29 08:11:00
UMK000825,STABIL,151000,3,2026-05-29 07:10:00
UMK000826,NAIK,491000,5,2026-05-29 05:38:00
UMK000827,STABIL,375000,5,2026-05-29 02:21:00
UMK000828,STABIL,151000,6,2026-05-29 01:50:00
UMK000829,NAIK,636000,7,2026-05-29 03:37:00
UMK000830,STABIL,420000,5,2026-05-29 04:10:00
UMK000831,STABIL,298000,3,2026-05-29 05:36:00
UMK000832,STABIL,443000,5,2026-05-29 06:38:00
UMK000833,STABIL,140000,4,2026-05-29 01:22:00
UMK000834,STABIL,144000,4,2026-05-29 06:25:00
UMK000835,STABIL,273000,3,2026-05-29 02:21:00
UMK000836,EKSPANSI,306000,4,2026-05-29 05:20:00
UMK000837,STABIL,91000,5,2026-05-29 06:00:00
UMK000838,STABIL,109000,4,2026-05-29 06:08:00
UMK000839,STABIL,431000,6,2026-05-29 09:02:00
UMK000840,NAIK,189000,6,2026-05-29 01:18:00
UMK000841,EKSPANSI,146000,4,2026-05-29 06:26:00
UMK000842,STABIL,128000,1,2026-05-29 08:10:00
UMK000843,STABIL,713000,7,2026-05-29 06:38:00
UMK000844,NAIK,278000,5,2026-05-29 04:20:00
UMK000845,STABIL,247000,5,2026-05-29 05:28:00
UMK000846,STABIL,2105000,4,2026-05-29 09:19:00
UMK000847,STABIL,959000,2,2026-05-29 02:42:00
UMK000848,STABIL,297000,1,2026-05-29 04:58:00
UMK000849,STABIL,202000,2,2026-05-29 01:29:00
UMK000850,NAIK,194000,3,2026-05-29 04:00:00
UMK000851,STABIL,1235000,4,2026-05-29 09:52:00
UMK000852,STABIL,805000,4,2026-05-29 06:54:00
UMK000853,STABIL,240000,3,2026-05-29 03:29:00
UMK000854,STABIL,367000,3,2026-05-29 03:55:00
UMK000855,STABIL,273000,6,2026-05-29 06:06:00
UMK000856,NAIK,291000,4,2026-05-29 01:23:00
UMK000857,STABIL,341000,6,2026-05-29 08:42:00
UMK000858,STABIL,530000,3,2026-05-29 07:37:00
UMK000859,NAIK,151000,3,2026-05-29 01:05:00
UMK000860,NAIK,196000,6,2026-05-29 04:59:00
UMK000861,STABIL,1625000,6,2026-05-29 09:05:00
UMK000862,STABIL,918000,5,2026-05-29 07:22:00
UMK000863,STABIL,111000,6,2026-05-29 08:31:00
UMK000864,NAIK,590000,4,2026-05-29 05:42:00
UMK000865,STABIL,115415,3,2026-05-29 04:50:00
UMK000866,STABIL,290000,6,2026-05-29 05:16:00
UMK000867,STABIL,715000,2,2026-05-29 06:23:00
UMK000868,NAIK,164000,2,2026-05-29 07:15:00
UMK000869,STABIL,90000,3,2026-05-29 06:09:00
UMK000870,STABIL,224000,4,2026-05-29 03:55:00
UMK000871,STABIL,434000,4,2026-05-29 07:43:00
UMK000872,STABIL,360000,6,2026-05-29 08:40:00
UMK000873,TURUN,78062,2,2026-05-29 05:07:00
UMK000874,NAIK,999000,6,2026-05-29 05:09:00
UMK000875,STABIL,177000,3,2026-05-29 03:51:00
UMK000876,EKSPANSI,721000,6,2026-05-29 02:13:00
UMK000877,STABIL,156000,3,2026-05-29 02:02:00
UMK000878,STABIL,594000,3,2026-05-29 08:48:00
UMK000879,STABIL,233000,4,2026-05-29 04:31:00
UMK000880,STABIL,397000,3,2026-05-29 03:04:00
UMK000881,STABIL,256000,7,2026-05-29 09:37:00
UMK000882,NAIK,495000,5,2026-05-29 06:08:00
UMK000883,STABIL,131000,6,2026-05-29 09:49:00
UMK000884,STABIL,186000,5,2026-05-29 08:43:00
UMK000885,STABIL,235000,6,2026-05-29 04:18:00
UMK000886,STABIL,252000,1,2026-05-29 07:09:00
UMK000887,STABIL,241000,3,2026-05-29 02:09:00
UMK000888,STABIL,395000,6,2026-05-29 07:36:00
UMK000889,STABIL,211000,2,2026-05-29 09:25:00
UMK000890,STABIL,311000,3,2026-05-29 06:32:00
UMK000891,STABIL,587000,2,2026-05-29 04:06:00
UMK000892,STABIL,185000,5,2026-05-29 02:22:00
UMK000893,STABIL,163000,2,2026-05-29 06:06:00
UMK000894,TURUN,44000,5,2026-05-29 06:22:00
UMK000895,NAIK,156000,2,2026-05-29 09:20:00
UMK000896,NAIK,373000,2,2026-05-29 08:47:00
UMK000897,STABIL,1175000,4,2026-05-29 03:50:00
UMK000898,STABIL,590000,6,2026-05-29 06:33:00
UMK000899,EKSPANSI,281000,2,2026-05-29 07:58:00
UMK000900,STABIL,296000,7,2026-05-29 03:39:00
UMK000901,STABIL,109000,7,2026-05-29 07:31:00
UMK000902,STABIL,517000,4,2026-05-29 06:24:00
UMK000903,STABIL,344000,6,2026-05-29 06:52:00
UMK000904,STABIL,184000,5,2026-05-29 06:37:00
UMK000905,STABIL,639000,3,2026-05-29 04:48:00
UMK000906,STABIL,298000,1,2026-05-29 02:36:00
UMK000907,NAIK,1638000,4,2026-05-29 02:16:00
UMK000908,STABIL,209000,2,2026-05-29 06:42:00
UMK000909,EKSPANSI,470000,4,2026-05-29 07:16:00
UMK000910,STABIL,293000,4,2026-05-29 09:25:00
UMK000911,STABIL,1169000,2,2026-05-29 07:55:00
UMK000912,STABIL,211000,5,2026-05-29 03:00:00
UMK000913,NAIK,200000,6,2026-05-29 02:34:00
UMK000914,STABIL,824000,6,2026-05-29 04:59:00
UMK000915,NAIK,544000,3,2026-05-29 01:16:00
UMK000916,NAIK,492000,2,2026-05-29 03:16:00
UMK000917,STABIL,211000,5,2026-05-29 02:57:00
UMK000918,EKSPANSI,256000,4,2026-05-29 02:24:00
UMK000919,STABIL,492000,4,2026-05-29 08:06:00
UMK000920,STABIL,913000,4,2026-05-29 06:20:00
UMK000921,STABIL,316000,4,2026-05-29 04:51:00
UMK000922,STABIL,852000,2,2026-05-29 07:19:00
UMK000923,STABIL,98000,6,2026-05-29 06:15:00
UMK000924,STABIL,147000,5,2026-05-29 01:54:00
UMK000925,STABIL,287000,3,2026-05-29 09:54:00
UMK000926,STABIL,393000,1,2026-05-29 06:12:00
UMK000927,STABIL,758000,6,2026-05-29 05:35:00
UMK000928,NAIK,201000,5,2026-05-29 04:28:00
UMK000929,EKSPANSI,546000,4,2026-05-29 07:30:00
UMK000930,STABIL,284000,3,2026-05-29 03:48:00
UMK000931,STABIL,307000,2,2026-05-29 09:05:00
UMK000932,STABIL,339000,5,2026-05-29 02:49:00
UMK000933,NAIK,104000,2,2026-05-29 02:17:00
UMK000934,STABIL,717000,5,2026-05-29 06:47:00
UMK000935,STABIL,470000,4,2026-05-29 06:24:00
UMK000936,STABIL,411000,2,2026-05-29 08:27:00
UMK000937,STABIL,66000,7,2026-05-29 01:32:00
UMK000938,NAIK,202000,4,2026-05-29 09:59:00
UMK000939,STABIL,201000,5,2026-05-29 01:44:00
UMK000940,NAIK,643000,2,2026-05-29 07:53:00
UMK000941,STABIL,97000,6,2026-05-29 06:35:00
UMK000942,STABIL,798000,3,2026-05-29 09:05:00
UMK000943,STABIL,102000,4,2026-05-29 02:41:00
UMK000944,STABIL,409000,5,2026-05-29 09:36:00
UMK000945,TURUN,152000,2,2026-05-29 04:55:00
UMK000946,STABIL,275000,3,2026-05-29 03:47:00
UMK000947,STABIL,293000,2,2026-05-29 04:31:00
UMK000948,STABIL,390000,2,2026-05-29 09:57:00
UMK000949,STABIL,758000,6,2026-05-29 03:17:00
UMK000950,STABIL,246000,6,2026-05-29 07:00:00
UMK000951,NAIK,525000,6,2026-05-29 02:44:00
UMK000952,STABIL,302000,6,2026-05-29 04:25:00
UMK000953,STABIL,186000,2,2026-05-29 02:33:00
UMK000954,STABIL,445000,6,2026-05-29 10:00:00
