lokasi_id,provinsi,kabupaten_kota,kecamatan,kelurahan,kode_pos,alamat_detail,latitude,longitude,created_at,updated_at
LOK000143,Jawa Tengah,Karanganyar,Colomadu,Bolon,57177,Jl. Kaliurang Kav. 15 Blok B,-7.553681,110.747741,2024-05-27 02:08:22,2024-07-14 02:08:22
LOK000144,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Pasar Klewer Los E-182,-7.538639,110.837966,2024-12-04 09:29:42,2025-01-27 09:29:42
LOK000145,Jawa Barat,Bogor,Tanah Sareal,Kebon Pedes,16161,Pasar Beringharjo Los A-36,-6.582566,106.780619,2024-03-07 08:43:29,2024-05-06 08:43:29
LOK000146,Jawa Timur,Madiun,Taman,Mojorejo,63139,"Sentra UMKM Klewer, Kios D202",-7.646033,111.540461,2024-06-19 23:50:08,2024-07-16 23:50:08
LOK000147,Jawa Tengah,Sukoharjo,Grogol,Langenharjo,57552,"Jl. Kapten Mulyadi KM 1.5, RT 13/RW 10",-7.608197,110.839954,2026-05-24 22:49:48,2026-06-20 22:49:48
LOK000148,Bali,Denpasar,Denpasar Selatan,Renon,80227,"Sentra UMKM Gede, Kios D69",-8.699636,115.209953,2025-07-08 06:53:24,2025-09-03 06:53:24
LOK000149,Jawa Tengah,Banyumas,Purwokerto Timur,Arcawinangun,53116,Pasar Gede Los G-28,-7.422865,109.252366,2026-04-14 07:14:49,2026-05-23 07:14:49
LOK000150,DI Yogyakarta,Sleman,Depok,Caturtunggal,55281,Jl. Mangga Kav. 200 Blok B,-7.764497,110.392775,2025-11-20 23:06:49,2025-12-25 23:06:49
LOK000151,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,"Jl. Pandanaran KM 15.9, RT 10/RW 07",-7.539466,110.824857,2025-03-22 02:26:40,2025-04-04 02:26:40
LOK000152,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,"Jl. Veteran KM 1.6, RT 13/RW 10",-7.572404,110.817800,2025-02-09 06:50:48,2025-03-08 06:50:48
LOK000153,Jawa Tengah,Klaten,Klaten Tengah,Bareng,57414,"Jl. Gatot Subroto KM 11.1, RT 03/RW 03",-7.696174,110.613951,2026-05-16 18:08:54,2026-05-24 18:08:54
LOK000154,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,Pasar Gede Los C-77,-7.536433,110.777396,2025-04-12 00:52:48,2025-06-08 00:52:48
LOK000155,Jawa Tengah,Klaten,Klaten Tengah,Bareng,57414,Jl. Raya Kartasura Kav. 55 Blok A,-7.709933,110.611719,2025-04-12 20:43:46,2025-05-26 20:43:46
LOK000156,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Jl. Perintis Kemerdekaan No. 149 RT 01/RW 01,-7.550585,110.766795,2024-07-06 16:10:37,2024-08-17 16:10:37
LOK000157,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,"Jl. Cendana KM 16.8, RT 01/RW 05",-7.585968,110.774522,2026-01-30 21:15:39,2026-03-27 21:15:39
LOK000158,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Kompleks Ruko Griya Usaha Blok D No. 52,-7.559383,110.823092,2025-01-06 22:31:58,2025-01-22 22:31:58
LOK000159,Jawa Tengah,Klaten,Klaten Tengah,Tonggalan,57414,Jl. Ir. Soekarno No. 127 RT 05/RW 05,-7.725108,110.623001,2025-02-24 06:17:37,2025-03-27 06:17:37
LOK000160,Jawa Timur,Surabaya,Wonokromo,Jagir,60241,Kompleks Ruko Cemara Blok E No. 173,-7.310112,112.722344,2025-08-13 12:36:29,2025-08-26 12:36:29
LOK000161,Jawa Tengah,Magelang,Magelang Tengah,Kemirirejo,56122,"Sentra UMKM Pucangsawit, Kios E239",-7.466356,110.240320,2026-01-03 18:43:45,2026-02-23 18:43:45
LOK000162,Jawa Barat,Bandung,Coblong,Lebakgede,40135,"Sentra UMKM Colomadu, Kios A25",-6.864924,107.616583,2025-08-17 15:55:11,2025-10-03 15:55:11
LOK000163,Jawa Tengah,Salatiga,Sidorejo,Salatiga,50714,"Jl. Cemara KM 4.4, RT 01/RW 03",-7.327820,110.514618,2026-04-30 15:14:53,2026-06-23 15:14:53
LOK000164,Jawa Timur,Surabaya,Wonokromo,Sawunggaling,60241,Jl. Diponegoro Kav. 232 Blok G,-7.309156,112.759368,2025-08-10 11:16:29,2025-09-29 11:16:29
LOK000165,Jawa Barat,Bekasi,Bekasi Selatan,Kayuringin Jaya,17148,Jl. Pangeran Diponegoro Kav. 104 Blok A,-6.258326,107.000671,2025-03-21 02:01:17,2025-04-14 02:01:17
LOK000166,Jawa Tengah,Pekalongan,Pekalongan Barat,Pringrejo,51116,"Sentra UMKM Gede, Kios F33",-6.894732,109.665356,2025-04-14 10:49:05,2025-05-24 10:49:05
LOK000167,Jawa Tengah,Semarang,Tembalang,Tembalang,50275,Jl. Veteran No. 135 RT 03/RW 08,-7.069294,110.428013,2024-01-13 11:45:25,2024-01-18 11:45:25
LOK000168,Jawa Timur,Madiun,Taman,Kejuron,63139,Jl. S. Parman No. 201 RT 03/RW 02,-7.640062,111.521265,2025-09-25 08:11:36,2025-10-09 08:11:36
LOK000169,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Jl. Pasar Kliwon Gang Kenanga No. 205,-7.585677,110.772550,2024-03-06 18:58:17,2024-04-19 18:58:17
LOK000170,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Melawai,12190,Pasar Pucangsawit Los G-6,-6.223401,106.794060,2025-07-24 02:03:05,2025-08-25 02:03:05
LOK000171,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Jl. Jambu No. 199 RT 11/RW 07,-7.556582,110.799726,2025-04-04 00:45:55,2025-04-28 00:45:55
LOK000172,Jawa Barat,Bandung,Coblong,Lebakgede,40135,Jl. Sultan Agung No. 191 RT 14/RW 05,-6.897975,107.626571,2024-01-04 14:01:53,2024-02-26 14:01:53
LOK000173,Jawa Tengah,Surakarta,Banjarsari,Kadipiro,57135,Jl. Pasar Kliwon Kav. 177 Blok B,-7.549924,110.806183,2025-01-18 23:14:34,2025-02-11 23:14:34
LOK000174,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,"Jl. Raden Saleh KM 16.8, RT 03/RW 10",-7.607552,110.815931,2025-03-14 05:48:12,2025-05-01 05:48:12
LOK000175,Jawa Tengah,Semarang,Banyumanik,Padangsari,50263,"Jl. Flamboyan KM 18.9, RT 08/RW 08",-7.076332,110.433670,2025-02-26 12:39:55,2025-04-07 12:39:55
LOK000176,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,"Jl. Nangka KM 16.2, RT 01/RW 05",-7.553844,110.840322,2024-06-06 02:16:57,2024-06-17 02:16:57
LOK000177,DI Yogyakarta,Bantul,Banguntapan,Banguntapan,55198,Jl. Raya Solo-Jogja Gang Pandan No. 179,-7.848254,110.426512,2024-12-22 12:52:06,2024-12-27 12:52:06
LOK000178,Jawa Tengah,Magelang,Magelang Tengah,Gelangan,56122,"Sentra UMKM Kartasura, Kios C66",-7.480916,110.197167,2025-08-08 17:02:45,2025-08-26 17:02:45
LOK000179,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Pasar Klewer Los H-23,-7.560386,110.838915,2025-11-30 09:56:12,2026-01-29 09:56:12
LOK000180,Jawa Tengah,Boyolali,Boyolali,Pulisen,57316,Pasar Klewer Los C-164,-7.513717,110.589325,2026-01-29 09:42:35,2026-03-29 09:42:35
LOK000181,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,Pasar Beringharjo Los C-34,-7.600315,110.833773,2025-08-10 00:07:29,2025-09-06 00:07:29
LOK000182,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,Jl. KH Ahmad Dahlan Gang Anggrek No. 147,-7.591322,110.827433,2024-04-08 00:35:02,2024-04-30 00:35:02
LOK000183,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,"Jl. Dr. Rajiman KM 14.2, RT 12/RW 12",-7.617807,110.827950,2024-12-13 11:56:40,2025-02-07 11:56:40
LOK000184,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Jl. Imam Bonjol Kav. 97 Blok B,-7.575234,110.766425,2025-06-22 21:33:47,2025-06-27 21:33:47
LOK000185,Sulawesi Selatan,Makassar,Panakkukang,Masale,90231,"Sentra UMKM Nusukan, Kios E205",-5.139058,119.421066,2024-06-15 03:12:08,2024-07-23 03:12:08
LOK000186,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,Jl. Tentara Pelajar Kav. 15 Blok A,-7.613044,110.821756,2024-01-25 21:03:44,2024-03-01 21:03:44
LOK000187,Jawa Timur,Surabaya,Wonokromo,Sawunggaling,60241,Pasar Gede Los H-189,-7.305617,112.732578,2025-07-14 06:58:22,2025-08-20 06:58:22
LOK000188,Jawa Barat,Bandung,Coblong,Dago,40135,Jl. Jenderal Sudirman No. 100 RT 14/RW 02,-6.881116,107.633208,2024-07-29 04:39:03,2024-07-29 04:39:03
LOK000189,Jawa Tengah,Boyolali,Boyolali,Pulisen,57316,Kompleks Ruko Cemara Blok E No. 154,-7.533069,110.572811,2025-03-26 16:55:57,2025-04-23 16:55:57
LOK000190,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,Pasar Nusukan Los C-123,-7.570570,110.766835,2025-06-10 03:00:16,2025-07-27 03:00:16
LOK000191,Jawa Tengah,Semarang,Tembalang,Kedungmundu,50275,Pasar Pucangsawit Los E-101,-7.041055,110.423980,2026-01-22 14:30:50,2026-02-16 14:30:50
LOK000192,Sulawesi Selatan,Makassar,Panakkukang,Masale,90231,"Jl. Ki Hajar Dewantara KM 5.8, RT 02/RW 06",-5.139087,119.421320,2025-09-04 18:06:51,2025-09-08 18:06:51
LOK000193,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,"Sentra UMKM Colomadu, Kios H206",-7.544758,110.788404,2025-05-08 23:52:56,2025-07-05 23:52:56
LOK000194,Jawa Timur,Sidoarjo,Waru,Wadungasri,61256,Jl. Tanjung Kav. 75 Blok C,-7.336857,112.742023,2024-12-19 04:32:12,2025-02-16 04:32:12
LOK000195,Jawa Tengah,Semarang,Tembalang,Tembalang,50275,Jl. KH Hasyim Asy'ari Kav. 219 Blok B,-7.034488,110.421318,2026-03-16 04:57:23,2026-03-31 04:57:23
LOK000196,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,"Jl. S. Parman KM 5.2, RT 03/RW 07",-7.571734,110.763149,2024-11-27 05:25:05,2024-12-02 05:25:05
LOK000197,Jawa Tengah,Sukoharjo,Grogol,Telukan,57552,Jl. Slamet Riyadi Kav. 151 Blok A,-7.625307,110.804484,2024-11-27 13:57:59,2025-01-18 13:57:59
LOK000198,Jawa Tengah,Sukoharjo,Kartasura,Pabelan,57169,"Jl. Pemuda KM 7.2, RT 02/RW 02",-7.577351,110.762233,2026-04-11 14:49:00,2026-05-05 14:49:00
LOK000199,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,Jl. Mawar Kav. 106 Blok H,-7.607459,110.825613,2025-06-11 17:49:44,2025-08-01 17:49:44
LOK000200,DI Yogyakarta,Sleman,Depok,Caturtunggal,55281,Kompleks Ruko Pasar Modern Blok C No. 44,-7.792868,110.365273,2024-09-24 18:05:49,2024-10-21 18:05:49
LOK000201,DI Yogyakarta,Yogyakarta,Umbulharjo,Tahunan,55164,Kompleks Ruko Mutiara Blok D No. 58,-7.831827,110.402566,2025-12-23 11:28:22,2026-02-09 11:28:22
LOK000202,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Jl. Industri Kecil Gang Arjuna No. 183,-7.575748,110.777941,2025-04-14 19:27:11,2025-04-29 19:27:11
LOK000203,Jawa Tengah,Karanganyar,Colomadu,Gajahan,57177,Kompleks Ruko Cemara Blok F No. 68,-7.545185,110.750538,2025-03-08 01:40:41,2025-05-01 01:40:41
LOK000204,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,"Jl. Kaliurang KM 3.6, RT 05/RW 09",-7.579004,110.788517,2025-01-27 09:56:01,2025-03-07 09:56:01
LOK000205,Sulawesi Selatan,Makassar,Panakkukang,Pandang,90231,Kompleks Ruko Griya Usaha Blok B No. 145,-5.178179,119.456917,2025-08-10 02:19:50,2025-10-03 02:19:50
LOK000206,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Pasar Klewer Los E-139,-7.578995,110.773360,2024-11-23 01:09:29,2025-01-21 01:09:29
LOK000207,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Kompleks Ruko Pasar Modern Blok H No. 44,-7.553741,110.793958,2024-11-19 22:50:07,2024-12-24 22:50:07
LOK000208,Sumatera Utara,Medan,Medan Kota,Teladan Barat,20216,Pasar Nusukan Los F-180,3.569492,98.681465,2025-02-19 17:42:01,2025-03-09 17:42:01
LOK000209,DI Yogyakarta,Bantul,Banguntapan,Jambidan,55198,Jl. Diponegoro No. 33 RT 06/RW 07,-7.804882,110.423850,2026-02-21 22:52:11,2026-03-18 22:52:11
LOK000210,Jawa Timur,Madiun,Taman,Banjarejo,63139,Jl. Kartini Gang Werkudara No. 59,-7.646007,111.547428,2026-01-09 07:32:21,2026-02-09 07:32:21
LOK000211,Jawa Tengah,Klaten,Klaten Tengah,Tonggalan,57414,Jl. Veteran Gang Srikandi No. 158,-7.686895,110.601767,2025-04-27 01:04:47,2025-05-09 01:04:47
LOK000212,Bali,Denpasar,Denpasar Selatan,Sanur,80227,Pasar Gede Los D-214,-8.691381,115.236765,2025-09-15 02:35:14,2025-10-27 02:35:14
LOK000213,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,Jl. Sultan Agung Gang Sawo No. 188,-7.539040,110.833211,2026-05-12 10:35:06,2026-07-08 10:35:06
LOK000214,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,"Sentra UMKM Kartasura, Kios B17",-7.615164,110.825232,2025-05-15 10:25:44,2025-06-18 10:25:44
LOK000215,Jawa Tengah,Boyolali,Boyolali,Siswodipuran,57316,"Sentra UMKM Gede, Kios G221",-7.532152,110.605770,2025-09-09 01:58:41,2025-10-09 01:58:41
LOK000216,Jawa Tengah,Boyolali,Boyolali,Banaran,57316,"Sentra UMKM Nusukan, Kios E18",-7.540576,110.584433,2024-05-01 18:52:20,2024-06-25 18:52:20
LOK000217,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,Jl. Pemuda Kav. 73 Blok A,-7.551196,110.785452,2024-11-28 04:32:04,2024-12-18 04:32:04
LOK000218,Jawa Tengah,Banyumas,Purwokerto Timur,Arcawinangun,53116,Jl. Imam Bonjol Gang Melati No. 237,-7.416548,109.245257,2025-12-18 06:07:00,2026-01-01 06:07:00
LOK000219,Jawa Tengah,Semarang,Banyumanik,Padangsari,50263,"Jl. Pemuda KM 6.7, RT 12/RW 10",-7.063885,110.440091,2026-05-28 13:08:38,2026-07-15 13:08:38
LOK000220,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Jl. Kaliurang Gang Werkudara No. 153,-7.556409,110.767010,2025-03-02 01:32:48,2025-03-23 01:32:48
LOK000221,Jawa Barat,Bandung,Coblong,Dago,40135,Jl. Ki Hajar Dewantara Kav. 51 Blok A,-6.868850,107.625162,2025-10-23 18:42:19,2025-11-01 18:42:19
LOK000222,Jawa Timur,Madiun,Taman,Banjarejo,63139,Pasar Klewer Los C-76,-7.641606,111.528795,2024-09-18 01:57:41,2024-09-20 01:57:41
LOK000223,Jawa Timur,Madiun,Taman,Banjarejo,63139,Kompleks Ruko Cemara Blok F No. 5,-7.621623,111.527389,2025-02-20 02:36:43,2025-03-26 02:36:43
LOK000224,Jawa Timur,Madiun,Taman,Kejuron,63139,Jl. Nangka No. 64 RT 01/RW 01,-7.641469,111.514346,2025-07-09 11:13:46,2025-08-19 11:13:46
LOK000225,Jawa Tengah,Sukoharjo,Grogol,Telukan,57552,Jl. S. Parman Kav. 49 Blok D,-7.580453,110.796296,2025-11-21 04:54:03,2025-12-25 04:54:03
LOK000226,Jawa Tengah,Boyolali,Boyolali,Siswodipuran,57316,Kompleks Ruko Solo Baru Blok H No. 65,-7.526338,110.598014,2025-07-25 20:54:11,2025-08-06 20:54:11
LOK000227,Jawa Barat,Bekasi,Bekasi Selatan,Marga Jaya,17148,Jl. KH Hasyim Asy'ari Gang Anggrek No. 20,-6.222992,106.995442,2026-01-23 09:07:01,2026-03-08 09:07:01
LOK000228,DI Yogyakarta,Yogyakarta,Umbulharjo,Warungboto,55164,"Jl. Nangka KM 18.9, RT 12/RW 01",-7.810153,110.399111,2026-01-07 23:00:22,2026-01-25 23:00:22
LOK000229,Jawa Tengah,Semarang,Tembalang,Tembalang,50275,Jl. Wijaya Kusuma Kav. 220 Blok A,-7.062191,110.418649,2025-12-27 19:04:43,2026-01-20 19:04:43
LOK000230,Jawa Tengah,Surakarta,Banjarsari,Kadipiro,57135,"Sentra UMKM Gede, Kios B58",-7.555896,110.830787,2024-06-16 22:15:24,2024-08-02 22:15:24
LOK000231,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Jl. Sultan Agung Gang Mawar No. 42,-7.545956,110.756082,2025-08-25 01:55:51,2025-09-28 01:55:51
LOK000232,Jawa Tengah,Surakarta,Banjarsari,Gilingan,57135,"Jl. Setiabudi KM 10.2, RT 04/RW 11",-7.531818,110.817993,2025-11-25 20:17:21,2026-01-17 20:17:21
LOK000233,Jawa Barat,Bandung,Coblong,Sekeloa,40135,"Sentra UMKM Gede, Kios G204",-6.876635,107.617408,2024-10-15 09:38:43,2024-10-18 09:38:43
LOK000234,DI Yogyakarta,Sleman,Depok,Caturtunggal,55281,Jl. Merpati Kav. 211 Blok H,-7.757239,110.382035,2024-02-19 22:47:42,2024-03-23 22:47:42
LOK000235,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Kompleks Ruko Griya Usaha Blok F No. 87,-7.574746,110.800222,2025-10-07 11:25:58,2025-11-20 11:25:58
LOK000236,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,Pasar Colomadu Los D-52,-7.543318,110.804052,2024-05-22 08:47:50,2024-06-11 08:47:50
LOK000237,Jawa Tengah,Banyumas,Purwokerto Timur,Arcawinangun,53116,"Sentra UMKM Tembalang, Kios F210",-7.429559,109.221848,2024-02-24 00:39:39,2024-04-03 00:39:39
LOK000238,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Jl. M.H. Thamrin Kav. 105 Blok G,-7.591038,110.805182,2024-02-15 15:33:30,2024-03-02 15:33:30
LOK000239,Jawa Tengah,Boyolali,Boyolali,Pulisen,57316,"Sentra UMKM Nusukan, Kios E193",-7.526922,110.582448,2024-03-03 19:43:38,2024-03-15 19:43:38
LOK000240,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Jl. Lingkar Utara No. 41 RT 10/RW 08,-7.568297,110.773134,2025-02-23 13:41:32,2025-04-08 13:41:32
LOK000241,Jawa Barat,Bekasi,Bekasi Selatan,Marga Jaya,17148,"Jl. Industri Kecil KM 9.2, RT 08/RW 07",-6.227735,107.010233,2024-08-12 22:52:09,2024-08-28 22:52:09
LOK000242,Jawa Tengah,Magelang,Magelang Tengah,Gelangan,56122,Jl. Letjen Suprapto Gang Pandan No. 126,-7.486098,110.201602,2025-06-19 17:51:47,2025-08-01 17:51:47
LOK000243,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,Pasar Nusukan Los F-32,-7.600808,110.812772,2026-01-02 02:37:43,2026-01-10 02:37:43
LOK000244,Jawa Tengah,Sukoharjo,Grogol,Telukan,57552,Jl. Cendana No. 207 RT 06/RW 03,-7.604537,110.833743,2025-12-19 04:38:47,2026-01-18 04:38:47
LOK000245,Jawa Barat,Bandung,Coblong,Dago,40135,Jl. Cemara No. 136 RT 08/RW 10,-6.898639,107.595004,2024-04-11 14:08:58,2024-06-09 14:08:58
LOK000246,Jawa Timur,Madiun,Taman,Mojorejo,63139,Jl. Jenderal Sudirman Gang Melati No. 131,-7.651473,111.528477,2026-03-08 05:43:38,2026-04-07 05:43:38
LOK000247,Jawa Tengah,Karanganyar,Colomadu,Malangjiwan,57177,Jl. S. Parman No. 215 RT 09/RW 10,-7.549699,110.764071,2024-06-22 04:05:56,2024-07-12 04:05:56
LOK000248,Jawa Tengah,Semarang,Banyumanik,Ngesrep,50263,"Sentra UMKM Gede, Kios H15",-7.046224,110.400092,2026-04-28 14:27:15,2026-06-06 14:27:15
LOK000249,Jawa Tengah,Surakarta,Banjarsari,Kadipiro,57135,Kompleks Ruko Griya Usaha Blok E No. 19,-7.559319,110.811512,2024-09-08 08:05:10,2024-11-05 08:05:10
LOK000250,Jawa Barat,Bogor,Tanah Sareal,Kedungbadak,16161,"Jl. Veteran KM 8.7, RT 10/RW 01",-6.571021,106.771357,2024-09-01 14:56:22,2024-10-30 14:56:22
LOK000251,DI Yogyakarta,Sleman,Depok,Condongcatur,55281,"Jl. Sultan Agung KM 12.7, RT 01/RW 11",-7.755673,110.383634,2025-11-28 09:09:28,2026-01-26 09:09:28
LOK000252,Jawa Tengah,Sukoharjo,Kartasura,Ngadirejo,57169,Jl. Jenderal Sudirman No. 21 RT 07/RW 12,-7.579978,110.778978,2025-10-30 05:29:59,2025-12-28 05:29:59
LOK000253,Jawa Tengah,Magelang,Magelang Tengah,Kemirirejo,56122,"Sentra UMKM Nusukan, Kios A212",-7.468497,110.193063,2025-07-21 06:37:26,2025-08-06 06:37:26
LOK000254,Jawa Barat,Bandung,Coblong,Sekeloa,40135,Jl. Mangga Gang Kenanga No. 177,-6.904873,107.638335,2026-02-08 07:25:50,2026-03-23 07:25:50
LOK000255,DI Yogyakarta,Sleman,Depok,Caturtunggal,55281,Jl. Anggrek Kav. 146 Blok C,-7.768127,110.380425,2024-12-07 03:38:23,2025-02-05 03:38:23
LOK000256,Jawa Tengah,Semarang,Banyumanik,Padangsari,50263,"Sentra UMKM Kartasura, Kios B221",-7.080681,110.431605,2026-04-08 18:05:14,2026-04-20 18:05:14
LOK000257,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,Kompleks Ruko Pasar Modern Blok C No. 236,-7.558626,110.751235,2025-07-17 23:17:16,2025-08-22 23:17:16
LOK000258,Jawa Tengah,Boyolali,Boyolali,Siswodipuran,57316,Kompleks Ruko Solo Baru Blok B No. 141,-7.541282,110.589875,2024-02-01 04:06:14,2024-02-04 04:06:14
LOK000259,Jawa Timur,Sidoarjo,Waru,Wadungasri,61256,Jl. Raya Solo-Jogja Kav. 237 Blok G,-7.336926,112.775203,2025-01-12 23:32:44,2025-02-05 23:32:44
LOK000260,Jawa Timur,Madiun,Taman,Mojorejo,63139,Jl. KH Hasyim Asy'ari No. 124 RT 07/RW 09,-7.654050,111.523825,2026-03-29 00:36:53,2026-05-08 00:36:53
LOK000261,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Jl. Dr. Rajiman No. 115 RT 03/RW 03,-7.550840,110.791826,2025-04-13 22:27:06,2025-05-10 22:27:06
LOK000262,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Jl. Kyai Mojo No. 177 RT 02/RW 02,-7.574089,110.797234,2025-08-12 12:40:55,2025-10-05 12:40:55
LOK000263,Jawa Tengah,Surakarta,Laweyan,Pajang,57146,"Jl. Sultan Agung KM 11.6, RT 08/RW 06",-7.552286,110.766500,2025-03-17 04:41:38,2025-04-26 04:41:38
LOK000264,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,"Jl. Adi Sumarmo KM 6.3, RT 07/RW 10",-7.551860,110.827663,2024-02-01 13:30:35,2024-02-08 13:30:35
LOK000265,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Pasar Beringharjo Los H-115,-7.579912,110.797836,2024-10-05 11:25:11,2024-10-16 11:25:11
LOK000266,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,Kompleks Ruko Sumber Rejeki Blok E No. 44,-7.580047,110.781833,2024-05-18 14:38:20,2024-06-19 14:38:20
LOK000267,Bali,Denpasar,Denpasar Selatan,Sesetan,80227,Pasar Klewer Los H-99,-8.695827,115.215911,2025-06-23 05:02:35,2025-07-03 05:02:35
LOK000268,Jawa Timur,Malang,Lowokwaru,Dinoyo,65141,Pasar Grogol Los D-35,-7.917074,112.625136,2024-06-12 16:05:22,2024-06-25 16:05:22
LOK000269,Jawa Tengah,Surakarta,Banjarsari,Kadipiro,57135,"Jl. Brigjen Katamso KM 17.2, RT 09/RW 09",-7.537187,110.824755,2025-02-05 06:47:03,2025-03-28 06:47:03
LOK000270,DI Yogyakarta,Sleman,Depok,Condongcatur,55281,Jl. Tanjung No. 123 RT 04/RW 06,-7.763577,110.391555,2025-11-30 21:56:12,2025-12-20 21:56:12
LOK000271,Jawa Tengah,Surakarta,Laweyan,Sondakan,57146,Jl. Kapten Mulyadi Kav. 198 Blok B,-7.583289,110.779423,2024-12-01 02:01:56,2025-01-23 02:01:56
LOK000272,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Jl. Jenderal Sudirman Gang Melati No. 207,-7.544178,110.794477,2024-03-29 00:04:16,2024-05-08 00:04:16
LOK000273,Jawa Barat,Bandung,Coblong,Sekeloa,40135,Jl. Ir. Soekarno No. 22 RT 08/RW 07,-6.869858,107.596791,2025-03-08 17:27:30,2025-03-28 17:27:30
LOK000274,Jawa Tengah,Sukoharjo,Grogol,Madegondo,57552,Jl. Diponegoro No. 37 RT 01/RW 06,-7.577363,110.794390,2025-02-14 18:12:38,2025-02-24 18:12:38
LOK000275,DI Yogyakarta,Sleman,Depok,Caturtunggal,55281,"Sentra UMKM Gede, Kios B199",-7.762883,110.382340,2024-11-29 00:12:36,2024-12-07 00:12:36
LOK000276,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,"Sentra UMKM Pucangsawit, Kios F207",-7.545937,110.780948,2025-06-04 09:11:15,2025-07-05 09:11:15
LOK000277,Jawa Tengah,Semarang,Tembalang,Tembalang,50275,Jl. Diponegoro Kav. 138 Blok C,-7.057941,110.433397,2025-08-18 15:10:10,2025-10-07 15:10:10
LOK000278,Sumatera Utara,Medan,Medan Kota,Siti Rejo,20216,"Jl. KH Hasyim Asy'ari KM 4.6, RT 13/RW 10",3.552454,98.678114,2024-03-21 14:41:47,2024-03-28 14:41:47
LOK000279,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,Kompleks Ruko Griya Usaha Blok E No. 157,-7.548514,110.807935,2024-12-02 16:09:33,2024-12-18 16:09:33
LOK000280,DI Yogyakarta,Bantul,Banguntapan,Jambidan,55198,Kompleks Ruko Solo Baru Blok H No. 182,-7.828008,110.418948,2026-04-25 20:40:28,2026-06-09 20:40:28
LOK000281,Jawa Tengah,Surakarta,Banjarsari,Nusukan,57135,"Jl. Jenderal Sudirman KM 13.8, RT 14/RW 08",-7.546571,110.813604,2025-04-11 04:06:31,2025-04-29 04:06:31
LOK000282,Jawa Tengah,Karanganyar,Colomadu,Gajahan,57177,Jl. Mangga Gang Kenanga No. 183,-7.545005,110.740355,2026-01-08 05:43:13,2026-01-09 05:43:13
LOK000283,Jawa Tengah,Sukoharjo,Kartasura,Gonilan,57169,Kompleks Ruko Cemara Blok E No. 227,-7.571974,110.762627,2024-05-11 08:20:08,2024-06-07 08:20:08
LOK000284,DKI Jakarta,Jakarta Selatan,Kebayoran Baru,Senayan,12190,Jl. Kyai Mojo Gang Anggrek No. 157,-6.247767,106.824549,2024-10-27 22:36:08,2024-11-08 22:36:08
LOK000285,Jawa Tengah,Surakarta,Laweyan,Kerten,57146,Jl. Slamet Riyadi Gang Pandan No. 205,-7.548055,110.809038,2026-01-08 11:19:50,2026-02-27 11:19:50
